basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20260901,182400,KR7182400002,엔케이젠바이오텍코리아,KOSDAQ,3670,0,0,0,0,0,0,0,72342431,265496721770
20260901,183190,KR7183190008,아세아시멘트,KOSPI,11070,-360,-3.15,11310,11580,10990,68474,765757095,35978272,398279471040
20260901,183300,KR7183300003,코미코,KOSDAQ,25550,-900,-3.4,26200,26750,24850,309785,7834788350,51363275,1312331676250
20260901,183490,KR7183490002,엔지켐생명과학,KOSDAQ,990,0,0,0,0,0,0,0,84640235,83793832650
20260901,184230,KR7184230001,SGA솔루션즈,KOSDAQ,1891,-38,-1.97,1919,1946,1890,28284,53799876,18887979,35717168289
20260901,185190,KR7185190006,수프로,KONEX,997,-2,-.2,900,999,850,32,28696,9238625,9210909125
20260901,185490,KR7185490000,아이진,KOSDAQ,1904,-4,-.21,1910,1947,1885,114747,219461527,43229784,82309508736
20260901,185750,KR7185750007,종근당,KOSPI,68800,400,.58,68000,69200,68000,15897,1089694250,13802780,949631264000
20260901,186230,KR7186230009,그린플러스,KOSDAQ,3515,15,.43,3500,3515,3450,10031,34872807,10920188,38384460820
20260901,187220,KR7187220009,디티앤씨,KOSDAQ,1951,36,1.88,1915,1974,1862,17690,33908471,11524933,22485144283
20260901,187270,KR7187270004,신화콘텍,KOSDAQ,3075,-10,-.32,3085,3195,3005,2872,8723220,10143845,31192323375
20260901,187420,KR7187420005,HLB제넥스,KOSDAQ,1915,-7,-.36,2020,2095,1882,225451,436194100,32644947,62515073505
20260901,187660,KR7187660006,페니트리움바이오,KOSDAQ,4930,-20,-.4,4900,5160,4715,1393776,6846883647,63966253,315353627290
20260901,187790,KR7187790001,나노,KOSDAQ,2980,-100,-3.25,3080,3085,2875,154098,453472780,30840830,91905673400
20260901,187870,KR7187870001,디바이스,KOSDAQ,11040,240,2.22,10610,11160,10250,87715,930654970,13862772,153045002880
20260901,188040,KR7188040000,바이오포트,KOSDAQ,5100,-60,-1.16,5090,5160,4980,10889,54927565,4679308,23864470800
20260901,188260,KR7188260004,세니젠,KOSDAQ,2025,20,1,2010,2025,2000,6991,14035160,13901318,28150168950
20260901,189300,KR7189300007,인텔리안테크,KOSDAQ,62900,-100,-.16,62000,63500,61000,32173,2003026000,10737497,675388561300
20260901,189330,KR7189330004,씨이랩,KOSDAQ,11550,-750,-6.1,12310,12480,11080,443391,5087494410,9382284,108365380200
20260901,189350,KR7189350002,코셋,KONEX,2105,133,6.74,2105,2105,2105,16,33680,4800000,10104000000
20260901,189690,KR7189690001,포시에스,KOSDAQ,1538,12,.79,1524,1538,1518,10746,16390392,27321969,42021188322
20260901,189860,KR7189860000,서전기전,KOSDAQ,4305,-80,-1.82,4305,4365,4240,52032,222071642,9698780,41753247900
20260901,189980,KR7189980006,흥국에프엔비,KOSDAQ,1171,-14,-1.18,1194,1194,1151,26265,30601647,40137827,47001395417
20260901,190510,KR7190510008,나무가,KOSDAQ,13870,0,0,13820,13940,13700,13700,189472850,14085317,195363346790
20260901,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,6850,30,.44,6810,6850,6780,1353,9214075,6388000,43757800000
20260901,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,1827,-13,-.71,1880,1882,1813,110545,204095262,11204255,20470173885
20260901,191420,KR7191420009,테고사이언스,KOSDAQ,7380,-120,-1.6,7700,7700,7320,1581,11673480,8108834,59843194920
20260901,191600,KR7191600006,블루탑,KONEX,12650,-2230,-14.99,14880,14880,12650,2,27530,2858928,36165439200
20260901,192080,KR7192080000,더블유게임즈,KOSPI,58500,0,0,58000,59100,57500,66087,3836630800,21173468,1238647878000
20260901,192250,KR7192250009,케이사인,KOSDAQ,7550,-10,-.13,7560,7570,7440,5264,39486495,7067125,53356793750
20260901,192390,KR7192390003,윈하이텍,KOSDAQ,1826,5,.27,1797,1925,1788,22772,41332498,11967246,21852191196
20260901,192400,KR7192400000,쿠쿠홀딩스,KOSPI,27900,-100,-.36,28250,28250,27550,6731,187029350,35562185,992184961500
20260901,192410,KR7192410009,오늘이엔엠,KOSDAQ,5190,40,.78,6000,6000,4870,637532,3355980554,25185909,130714867710
20260901,192440,KR7192440006,슈피겐코리아,KOSDAQ,28950,-700,-2.36,29650,29650,28550,3542,102500500,6216363,179963708850
20260901,192650,KR7192650000,드림텍,KOSPI,5880,110,1.91,5740,5960,5700,362545,2103349160,65886829,387414554520
20260901,192820,KR7192820009,코스맥스,KOSPI,287000,-13000,-4.33,301500,306500,285500,128070,37215699250,11349509,3257309083000
20260901,193250,KR7193250008,링크드,KOSDAQ,2240,-40,-1.75,2190,2290,2155,33849,74167670,13368933,29946409920
20260901,194370,KR7194370003,제이에스코퍼레이션,KOSPI,13640,-450,-3.19,13990,14020,13550,40367,552637015,29016758,395788579120
20260901,194480,KR7194480000,데브시스터즈,KOSDAQ,17480,1220,7.5,17680,17980,16850,241406,4219137785,12169150,212716742000
20260901,194700,KR7194700001,노바렉스,KOSDAQ,11230,-140,-1.23,11400,11400,11000,91413,1024187525,18254848,205001943040
20260901,195500,KR7195500004,마니커에프앤지,KOSDAQ,1802,-31,-1.69,1830,1830,1765,86913,156041883,15978000,28792356000
20260901,195870,KR7195870001,해성디에스,KOSPI,53800,-100,-.19,53500,54600,52600,47023,2526446350,17000000,914600000000
20260901,195940,KR7195940002,HK이노엔,KOSDAQ,43550,500,1.16,42650,44000,42600,131511,5717325575,28329891,1233766753050
20260901,195990,KR7195990007,루트K,KOSDAQ,1341,-10,-.74,1351,1390,1335,12908,17358908,16287874,21842039034
20260901,196170,KR7196170005,알테오젠,KOSDAQ,301000,-6500,-2.11,303500,306000,297500,281391,84683808250,69655133,20966195033000
20260901,196300,KR7196300008,HLB펩,KOSDAQ,4345,0,0,4440,4750,4235,8010,34925860,9493947,41251199715
20260901,196450,KR7196450001,코아시아씨엠,KOSDAQ,790,0,0,0,0,0,0,0,45320000,35802800000
20260901,196490,KR7196490007,디에이테크놀로지,KOSDAQ,6090,0,0,0,0,0,0,0,11351645,69131518050
20260901,196700,KR7196700009,웹스,KOSDAQ,1367,-24,-1.73,1391,1391,1346,22498,30737680,14364144,19635784848
20260901,197140,KR7197140007,디지캡,KOSDAQ,2420,55,2.33,2340,2420,2330,15358,36937577,13013154,31491832680
20260901,198080,KR7198080004,캐프,KOSDAQ,2195,5,.23,2190,2195,2145,14752,31963675,21535185,47269731075
20260901,198440,KR7198440000,강동씨앤엘,KOSDAQ,2135,399,22.98,2000,2255,1850,35320452,77016989116,60931896,130089597960
20260901,198940,KR7198940009,한주라이트메탈,KOSDAQ,1315,-15,-1.13,1316,1364,1305,13461,17822821,19909760,26181334400
20260901,199150,KR7199150004,데이터스트림즈,KONEX,1990,192,10.68,1790,2065,1609,882,1623904,4268613,8494539870
20260901,199290,KR7199290008,바이오프로테크,KONEX,390,-5,-1.27,0,0,0,0,0,17025192,6639824880
20260901,199430,KR7199430000,케이엔알시스템,KOSDAQ,17900,860,5.05,19130,19680,17220,548490,10056935820,11197043,200427069700
20260901,199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,4150,70,1.72,4090,4390,4080,60102,251394433,10196588,42315840200
20260901,199550,KR7199550005,레이저옵텍,KOSDAQ,3235,5,.15,3230,3370,3135,29654,94963580,14845791,48026133885
20260901,199730,KR7199730003,바이오인프라,KOSDAQ,1620,125,8.36,1473,1620,1473,35373,55366658,4864367,7880274540
20260901,199800,KR7199800004,툴젠,KOSDAQ,34450,-750,-2.13,35000,35200,34100,12138,419067700,8997629,309968319050
20260901,199820,KR7199820002,제일일렉트릭,KOSDAQ,7410,-120,-1.59,7470,7500,7280,60206,442427065,22220000,164650200000
20260901,200130,KR7200130003,콜마비앤에이치,KOSDAQ,9080,-350,-3.71,9440,9630,9020,89349,821872380,29415558,267093266640
20260901,200230,KR7200230001,텔콘RF제약,KOSDAQ,2270,-15,-.66,2295,2295,2200,10058,22456255,9482269,21524750630
20260901,200350,KR7200350007,아티스트스튜디오,KOSDAQ,2445,-65,-2.59,2430,2500,2375,18678,45280940,9996025,24440281125
20260901,200470,KR7200470003,에이팩트,KOSDAQ,5940,-160,-2.62,6100,6100,5830,274239,1629668810,43823556,260311922640
20260901,200580,KR7200580009,메디쎄이,KONEX,10640,-50,-.47,10120,10640,10100,162,1637450,3726079,39645480560
20260901,200670,KR7200670008,휴메딕스,KOSDAQ,26600,450,1.72,26200,26650,25900,25844,678378375,11229930,298716138000
20260901,200710,KR7200710002,에이디테크놀로지,KOSDAQ,24650,-650,-2.57,25300,25300,24250,73794,1809552150,13462007,331838472550
20260901,200780,KR7200780005,비씨월드제약,KOSDAQ,3110,80,2.64,3030,3130,3015,17161,52611785,10665661,33170205710
20260901,200880,KR7200880003,서연이화,KOSPI,12140,-120,-.98,12140,12310,12050,32935,399731350,27028437,328125225180
20260901,201490,KR7201490000,미투온,KOSDAQ,2510,0,0,2560,2605,2460,456760,1150559907,32723726,82136552260
20260901,202960,KR7202960001,판도라티비,KONEX,358,13,3.77,370,370,311,165,59536,11915582,4265778356
20260901,203400,KR7203400007,에이비온,KOSDAQ,676,0,0,0,0,0,0,0,90101304,60908481504
20260901,203450,KR7203450002,유니온바이오메트릭스,KOSDAQ,2515,0,0,2515,2595,2450,7631,19115915,14079007,35408702605
20260901,203650,KR7203650007,드림시큐리티,KOSDAQ,2070,-55,-2.59,2130,2165,2050,597814,1254769889,101704484,210528281880
20260901,204020,KR7204020002,그리티,KOSDAQ,1870,8,.43,1857,1889,1854,19813,37218847,19450832,36373055840
20260901,204270,KR7204270003,제이앤티씨,KOSDAQ,19840,-160,-.8,19810,20450,19650,259882,5194835180,57848466,1147713565440
20260901,204320,KR7204320006,HL만도,KOSPI,50300,-1500,-2.9,51800,52600,49800,229660,11567140175,46957120,2361943136000
20260901,204610,KR7204610000,티쓰리,KOSDAQ,3295,-80,-2.37,3375,3445,3295,60784,201844191,55726220,183617894900
20260901,204620,KR7204620009,글로벌텍스프리,KOSDAQ,5860,120,2.09,5810,5890,5480,1097651,6243960435,70283330,411860313800
20260901,204840,KR7204840003,지엘팜텍,KOSDAQ,4800,-10,-.21,4810,4955,4735,18358,87521000,15509801,74447044800
20260901,205100,KR7205100001,엑셈,KOSDAQ,1380,10,.73,1370,1408,1360,206008,284617635,67539374,93204336120
20260901,205470,KR7205470008,휴마시스,KOSDAQ,3100,110,3.68,2960,3100,2955,76188,231049702,24675001,76492503100
20260901,205500,KR7205500002,넥써쓰,KOSDAQ,1838,-7,-.38,1847,1848,1753,93097,168969600,81385045,149585712710
20260901,206400,KR7206400004,베노티앤알,KOSDAQ,938,11,1.19,977,977,901,13269,12346400,37510158,35184528204
20260901,206560,KR7206560005,덱스터,KOSDAQ,930,11,1.2,919,960,919,43291,40426679,25411736,23632914480
20260901,206640,KR7206640005,바디텍메드,KOSDAQ,10080,-50,-.49,10140,10150,10000,16043,161414550,21907921,220831843680
20260901,206650,KR7206650004,유바이오로직스,KOSDAQ,9290,180,1.98,9030,9330,8970,142335,1304395045,36752307,341428932030
20260901,206950,KR7206950008,볼빅,KONEX,1778,179,11.19,1778,1778,1778,1,1778,14077265,25029377170
20260901,207490,KR7207490004,에이펙스인텍,KONEX,6600,0,0,0,0,0,0,0,3600000,23760000000
20260901,207760,KR7207760000,미스터블루,KOSDAQ,384,0,0,0,0,0,0,0,83079783,31902636672
20260901,207940,KR7207940008,삼성바이오로직스,KOSPI,1520000,2000,.13,1500000,1520000,1497000,29197,44074112000,46290951,70362245520000
20260901,208140,KR7208140004,정다운,KOSDAQ,2300,5,.22,2290,2310,2285,6964,15987760,32684246,75173765800
20260901,208350,KR7208350009,지란지교시큐리티,KOSDAQ,3020,-35,-1.15,3020,3080,2965,5795,17498030,8101570,24466741400
20260901,208370,KR7208370007,셀바스헬스케어,KOSDAQ,2555,85,3.44,2470,2700,2440,204631,522988971,25740564,65767141020
20260901,208640,KR7208640003,썸에이지,KOSDAQ,668,7,1.06,651,671,651,72289,47850019,13924025,9301248700
20260901,208710,KR7208710004,포톤,KOSDAQ,2620,-75,-2.78,2670,2750,2605,31863,84724094,13180132,34531945840
20260901,208850,KR7208850008,이비테크,KONEX,4500,-200,-4.26,4600,4700,4210,670,2966000,2820250,12691125000
20260901,208860,KR7208860007,다산디엠씨,KOSDAQ,1303,-9,-.69,1312,1313,1230,83232,107635886,33949973,44236814819
20260901,208890,KR7208890004,미래엔에듀파트너,KONEX,903,0,0,0,0,0,0,0,4005520,3616984560
20260901,209640,KR7209640002,와이제이링크,KOSDAQ,3120,-30,-.95,3110,3170,3085,57645,179864305,28443146,88742615520
20260901,210120,KR7210120002,캔버스엔,KOSDAQ,1824,-89,-4.65,2095,2200,1750,2198339,4212007910,9694991,17683663584
20260901,210540,KR7210540001,디와이파워,KOSPI,11530,-60,-.52,11590,11680,11420,38200,439581440,11041708,127310893240
20260901,210980,KR7210980009,SK디앤디,KOSPI,3650,840,29.89,3020,3650,3015,1185074,4249344922,18617382,67953444300
20260901,211050,KR7211050000,인카금융서비스,KOSDAQ,11310,560,5.21,10660,11380,10650,166565,1825176625,49263657,557171960670
20260901,211270,KR7211270004,AP위성,KOSDAQ,8090,-180,-2.18,8280,8450,7980,30329,244541920,15082304,122015839360
20260901,212310,KR7212310007,오건에코텍,KONEX,635,0,0,0,0,0,0,0,11834115,7514663025
20260901,212560,KR7212560007,네오오토,KOSDAQ,8960,-80,-.88,9040,9050,8690,109222,959647445,13486348,120837678080
20260901,212710,KR7212710008,아이에스티이,KOSDAQ,7600,130,1.74,7660,7660,7350,38307,287606280,9714978,73833832800
20260901,213420,KR7213420003,덕산네오룩스,KOSDAQ,33900,-350,-1.02,34300,34600,33400,102136,3466261925,24831179,841776968100
20260901,213500,KR7213500002,한솔제지,KOSPI,7580,-80,-1.04,7650,7710,7550,27553,209795260,23800576,180408366080
20260901,214150,KR7214150005,클래시스,KOSDAQ,32850,-1000,-2.95,33600,34100,32500,211371,6990323425,65235659,2142991398150
20260901,214180,KR7214180002,헥토이노베이션,KOSDAQ,14920,250,1.7,14860,15120,14650,31048,461226450,12993367,193861035640
20260901,214260,KR7214260002,라파스,KOSDAQ,8250,30,.36,7920,8750,7920,97795,823089660,8922463,73610319750
20260901,214270,KR7214270001,FSN,KOSDAQ,1330,8,.61,1322,1338,1300,42316,55708389,45251636,60184675880
20260901,214320,KR7214320004,이노션,KOSPI,19030,-150,-.78,19210,19270,18940,50898,969860670,40000000,761200000000
20260901,214330,KR7214330003,금호에이치티,KOSPI,6260,-240,-3.69,6520,6690,6180,158253,1006936405,10456929,65460375540
20260901,214370,KR7214370009,케어젠,KOSDAQ,50600,-1000,-1.94,50700,51500,49650,57025,2864244125,53715000,2717979000000
20260901,214390,KR7214390007,경보제약,KOSPI,5520,70,1.28,5350,5540,5350,58576,319016010,23906860,131965867200
20260901,214420,KR7214420002,토니모리,KOSPI,5550,-90,-1.6,5640,5670,5400,86088,474273125,24054799,133504134450
20260901,214430,KR7214430001,아이쓰리시스템,KOSDAQ,59900,-100,-.17,58500,59900,57500,16585,971745900,7307215,437702178500
20260901,214450,KR7214450009,파마리서치,KOSDAQ,414000,-12000,-2.82,420500,423000,400000,149954,61626175000,10389648,4301314272000
20260901,214610,KR7214610008,롤링스톤,KOSDAQ,2290,0,0,0,0,0,0,0,8383322,19197807380
20260901,214680,KR7214680001,디알텍,KOSDAQ,960,0,0,0,0,0,0,0,83477056,80137973760
20260901,215000,KR7215000001,골프존,KOSDAQ,36200,0,0,36150,36350,35500,19700,707250750,6275415,227170023000
20260901,215090,KR7215090002,솔디펜스,KOSDAQ,1315,-16,-1.2,1362,1362,1297,55144,72375961,23155661,30449694215
20260901,215100,KR7215100009,로보로보,KOSDAQ,4095,-50,-1.21,4145,4200,4045,44935,184184025,20348454,83326919130
20260901,215200,KR7215200007,메가스터디교육,KOSDAQ,35800,-200,-.56,35900,36300,35700,25337,909197775,10365216,371074732800
20260901,215360,KR7215360009,우리산업,KOSDAQ,6500,-10,-.15,6510,6570,6400,8256,53295890,9132163,59359059500
20260901,215380,KR7215380007,콜마바이오텍,KOSDAQ,2190,0,0,2140,2205,2140,6785,14720190,16829576,36856771440
20260901,215480,KR7215480005,토박스코리아,KOSDAQ,1929,-43,-2.18,2050,2050,1925,11237,21992813,10740000,20717460000
20260901,215570,KR7215570003,크로넥스,KONEX,697,-1,-.14,699,699,697,2,1396,6660151,4642125247
20260901,215600,KR7215600008,신라젠,KOSDAQ,2480,-95,-3.69,2575,2580,2440,1287783,3194775925,138553564,343612838720
20260901,215790,KR7215790007,이노인스트루먼트,KOSDAQ,660,-14,-2.08,675,676,642,436302,284495294,40283149,26586878340
20260901,216050,KR7216050005,인크로스,KOSDAQ,5260,20,.38,5230,5270,5200,6692,35008550,12198622,64164751720
20260901,216080,KR7216080002,제테마,KOSDAQ,5080,395,8.43,4635,5180,4620,226026,1112576384,37287099,189418462920
20260901,216400,KR7216400002,인바이츠바이오코아,KONEX,1757,97,5.84,1696,1795,1411,966,1608312,7711315,13548780455
20260901,217190,KR7217190008,제너셈,KOSDAQ,6310,-40,-.63,6380,6450,6150,64303,403997685,13153761,83000231910
20260901,217270,KR7217270008,넵튠,KOSDAQ,2475,30,1.23,2445,2500,2445,9552,23651940,46735643,115670716425
20260901,217320,KR7217320001,썬테크,KONEX,8000,0,0,0,0,0,0,0,1050000,8400000000
20260901,217330,KR7217330000,싸이토젠,KOSDAQ,3145,0,0,3145,3160,3055,50427,156290055,23129547,72742425315
20260901,217480,KR7217480003,에스디생명공학,KOSDAQ,499,0,0,0,0,0,0,0,109733141,54756837359
20260901,217500,KR7217500008,러셀,KOSDAQ,1580,-26,-1.62,1606,1606,1560,42063,66169141,31812000,50262960000
20260901,217590,KR7217590009,티엠씨,KOSPI,10990,-290,-2.57,11220,11220,10800,215761,2347956965,24094225,264795532750
20260901,217730,KR7217730001,강스템바이오텍,KOSDAQ,2285,-110,-4.59,2395,2395,2260,283091,649829873,94054149,214913730465
20260901,217820,KR7217820000,원익피앤이,KOSDAQ,2020,-50,-2.42,2060,2060,1987,132221,265438378,47454559,95858209180
20260901,217880,KR7217880004,틸론,KONEX,1064,-12,-1.12,1140,1140,1031,5039,5265379,10727290,11413836560
20260901,217910,KR7217910009,에스제이켐,KONEX,289,-9,-3.02,300,300,254,619,175041,13990522,4043260858
20260901,217950,KR7217950005,파마리서치바이오,KONEX,31800,-100,-.31,31850,31850,31500,25,792700,4183240,133027032000
20260901,218150,KR7218150001,미래생명자원,KOSDAQ,2120,0,0,2140,2175,2095,153459,326298676,20415802,43281500240
20260901,218410,KR7218410009,RFHIC,KOSDAQ,45000,-1900,-4.05,46300,46450,44150,235712,10578409775,26575442,1195894890000
20260901,219130,KR7219130002,타이거일렉,KOSDAQ,62800,-500,-.79,62200,63500,61500,26651,1666008750,6314290,396537412000
20260901,219420,KR7219420007,링크제니시스,KOSDAQ,3340,-5,-.15,3345,3440,3295,20037,66854290,11469507,38308153380
20260901,219550,KR7219550001,디와이디,KOSDAQ,1212,-11,-.9,1290,1290,1180,20785,25104199,41379210,50151602520
20260901,219750,KR7219750007,한국비티비,KOSDAQ,1645,30,1.86,1616,1651,1582,1144,1858639,13085377,21525445165
20260901,220100,KR7220100002,퓨쳐켐,KOSDAQ,8240,370,4.7,7860,8320,7760,166695,1343721020,22427420,184801940800
20260901,220180,KR7220180004,폴라리스AI핸디,KOSDAQ,1422,2,.14,1420,1434,1405,4278,6057752,23930842,34029657324
20260901,220260,KR7220260004,켐트로스,KOSDAQ,3930,10,.26,3920,3970,3865,59766,233726539,32072055,126043176150
20260901,221800,KR7221800006,지구홀딩스,KOSDAQ,4235,-395,-8.53,4560,4595,4020,203327,866037841,16318851,69110333985
20260901,221840,KR7221840002,하이즈항공,KOSDAQ,2030,-55,-2.64,2060,2060,2000,19078,38294945,18700561,37962138830
20260901,221980,KR7221980006,케이디켐,KOSDAQ,9250,-10,-.11,9260,9450,9100,2659,24357580,4034800,37321900000
20260901,222040,KR7222040008,코스맥스엔비티,KOSDAQ,8620,-580,-6.3,9270,9310,8350,459962,4011773595,20628000,177813360000
